80.0	 2.424	 +2.9	 -3.3	 +0.2	 -0.3	 +2.7	 -3.0
81.0	 2.399	 +3.0	 -3.3	 +0.4	 -0.3	 +2.6	 -3.0
82.0	 2.364	 +2.9	 -3.1	 +0.3	 -0.3	 +2.6	 -2.8
83.0	 2.346	 +3.0	 -3.0	 +0.4	 -0.2	 +2.6	 -2.8
84.0	 2.326	 +2.9	 -3.0	 +0.3	 -0.2	 +2.6	 -2.8
85.0	 2.300	 +2.9	 -3.0	 +0.3	 -0.2	 +2.6	 -2.8
86.0	 2.283	 +2.9	 -3.0	 +0.3	 -0.2	 +2.6	 -2.8
87.0	 2.258	 +2.9	 -3.2	 +0.3	 -0.3	 +2.6	 -2.9
88.0	 2.240	 +2.8	 -3.2	 +0.2	 -0.3	 +2.6	 -2.9
89.0	 2.209	 +2.9	 -3.2	 +0.3	 -0.3	 +2.6	 -2.9
90.0	 2.191	 +2.9	 -2.9	 +0.3	 -0.2	 +2.6	 -2.7
91.0	 2.170	 +2.9	 -2.9	 +0.3	 -0.2	 +2.6	 -2.7
92.0	 2.153	 +2.8	 -3.2	 +0.2	 -0.3	 +2.6	 -2.9
93.0	 2.129	 +2.9	 -2.9	 +0.3	 -0.2	 +2.6	 -2.7
94.0	 2.108	 +2.9	 -2.9	 +0.3	 -0.2	 +2.6	 -2.7
95.0	 2.084	 +2.8	 -3.1	 +0.2	 -0.2	 +2.6	 -2.9
96.0	 2.068	 +2.9	 -3.1	 +0.3	 -0.2	 +2.6	 -2.9
97.0	 2.046	 +2.9	 -3.0	 +0.3	 -0.3	 +2.6	 -2.7
98.0	 2.027	 +2.9	 -3.1	 +0.3	 -0.2	 +2.6	 -2.9
99.0	 2.004	 +2.8	 -3.1	 +0.2	 -0.2	 +2.6	 -2.9
100.0	 1.988	 +2.8	 -3.1	 +0.2	 -0.2	 +2.6	 -2.9
101.0	 1.967	 +2.9	 -3.1	 +0.3	 -0.2	 +2.6	 -2.9
102.0	 1.945	 +2.7	 -3.0	 +0.2	 -0.2	 +2.5	 -2.8
103.0	 1.933	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
104.0	 1.914	 +2.8	 -3.1	 +0.2	 -0.2	 +2.6	 -2.9
105.0	 1.897	 +2.8	 -3.0	 +0.3	 -0.2	 +2.5	 -2.8
106.0	 1.877	 +2.8	 -3.0	 +0.3	 -0.2	 +2.5	 -2.8
107.0	 1.862	 +2.7	 -3.0	 +0.2	 -0.2	 +2.5	 -2.8
108.0	 1.841	 +2.7	 -3.0	 +0.2	 -0.2	 +2.5	 -2.8
109.0	 1.826	 +2.8	 -3.0	 +0.3	 -0.2	 +2.5	 -2.8
110.0	 1.809	 +2.7	 -3.0	 +0.2	 -0.2	 +2.5	 -2.8
110.5	 1.799	 +2.7	 -2.8	 +0.2	 -0.2	 +2.5	 -2.6
111.0	 1.791	 +2.7	 -3.0	 +0.2	 -0.2	 +2.5	 -2.8
111.5	 1.784	 +2.7	 -3.0	 +0.2	 -0.2	 +2.5	 -2.8
112.0	 1.780	 +2.7	 -3.0	 +0.2	 -0.2	 +2.5	 -2.8
112.5	 1.771	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
113.0	 1.764	 +2.8	 -3.0	 +0.3	 -0.2	 +2.5	 -2.8
113.5	 1.753	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
114.0	 1.743	 +2.7	 -3.0	 +0.2	 -0.2	 +2.5	 -2.8
114.5	 1.735	 +2.7	 -3.0	 +0.2	 -0.2	 +2.5	 -2.8
115.0	 1.729	 +2.7	 -3.0	 +0.2	 -0.2	 +2.5	 -2.8
115.5	 1.719	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
116.0	 1.714	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
116.5	 1.704	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
117.0	 1.699	 +2.7	 -3.0	 +0.2	 -0.2	 +2.5	 -2.8
117.5	 1.688	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
118.0	 1.683	 +2.9	 -3.0	 +0.3	 -0.2	 +2.6	 -2.8
118.5	 1.675	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
119.0	 1.666	 +2.9	 -3.0	 +0.3	 -0.2	 +2.6	 -2.8
119.5	 1.659	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
120.0	 1.649	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
120.5	 1.643	 +2.8	 -2.9	 +0.2	 -0.1	 +2.6	 -2.8
121.0	 1.636	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
121.5	 1.631	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
122.0	 1.623	 +2.9	 -3.0	 +0.3	 -0.2	 +2.6	 -2.8
122.5	 1.615	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
123.0	 1.608	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
123.5	 1.598	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
124.0	 1.595	 +2.9	 -3.0	 +0.3	 -0.2	 +2.6	 -2.8
124.5	 1.587	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
125.0	 1.578	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
125.5	 1.573	 +2.8	 -3.0	 +0.2	 -0.2	 +2.6	 -2.8
126.0	 1.568	 +2.9	 -2.9	 +0.3	 -0.1	 +2.6	 -2.8
126.5	 1.558	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
127.0	 1.552	 +2.9	 -2.9	 +0.3	 -0.2	 +2.6	 -2.7
127.5	 1.543	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
128.0	 1.540	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
128.5	 1.531	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
129.0	 1.525	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
129.5	 1.513	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
130.0	 1.511	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
130.5	 1.504	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
131.0	 1.497	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
131.5	 1.492	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
132.0	 1.485	 +2.8	 -2.8	 +0.2	 -0.1	 +2.6	 -2.7
132.5	 1.479	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
133.0	 1.473	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
133.5	 1.466	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
134.0	 1.462	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
134.5	 1.455	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
135.0	 1.448	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
135.5	 1.444	 +2.8	 -2.9	 +0.2	 -0.2	 +2.6	 -2.7
